"","chrom","start","end","K2P"
"29813","LG_7",189735696,189746784,0.0171045041467783
"29814","LG_7",189764820,189770329,0.0220726096746615
"29815","LG_7",189786350,189799264,0.0130233347567284
"29816","LG_7",189801869,189808392,0.0685371436022381
"29817","LG_7",189811536,189816636,0
"29818","LG_7",189828187,189834050,0.0199299621157967
"29819","LG_7",189873171,189891017,0.00097943224266646
"29820","LG_N",89740681,89748472,0.0107489509741107
"29821","LG_7",189895131,189900630,0.00680665348391715
"29822","LG_7",189924511,189928290,0.00428611061314538
"29823","LG_7",189947713,189957186,0.00532611064211106
"29824","LG_7",189969390,189980763,0.0344738791213339
"29825","LG_7",189989144,189993505,0.0165998885225105
"29826","LG_7",189999306,190009534,0.125761040056633
"29827","LG_7",190054483,190057348,0.0178470633047283
"29828","LG_7",190081941,190092735,0.0322898918249565
"29829","LG_7",190098295,190100068,0.00470694867230411
"29830","LG_7",190162453,190162878,0.0833243772301743
"29831","LG_N",89760023,89762337,0.0334426974743273
"29832","LG_7",190165021,190172078,0.0339597360028479
"29833","LG_7",190185434,190193086,0
"29834","LG_7",190228789,190229564,0.0992504274466387
"29835","LG_7",190272582,190279869,0.00911032025904992
"29836","LG_7",190328407,190335967,0.00508338915980204
"29837","LG_7",190354831,190360009,0
"29838","LG_7",190370066,190378491,0.00083752113384747
"29839","LG_7",190382593,190384748,0.0419714134554252
"29840","LG_7",190415132,190415776,0.0278804900816405
"29841","LG_7",190459762,190464574,0.0061045796663617
"29842","LG_N",89769439,89770511,0.136394821274865
"29843","LG_7",190473641,190475177,0.0703566647532907
"29844","LG_7",190478566,190486158,0.0290298672162857
"29845","LG_7",190494266,190508855,0.00829359999200511
"29846","LG_7",190508859,190519912,0.00115340304895752
"29847","LG_7",190538742,190549777,0.00232018977825111
"29848","LG_7",190571879,190572915,0.0526082298128226
"29849","LG_7",190582269,190590053,0.0226957260927541
"29850","LG_7",190597248,190608347,0.0252401142556956
"29851","LG_7",190614865,190619659,0.00930259391551723
"29852","LG_7",190638834,190646376,0.00661621387385561
"29853","LG_N",89780574,89783525,0.0186226284327422
"29854","LG_7",190668010,190673562,0.00916281685897489
"29855","LG_7",190695115,190713786,0.00589732874996854
"29856","LG_7",190719435,190720057,0.062885756458977
"29857","LG_7",190728669,190736635,0.00698069635813748
"29858","LG_7",190756788,190761261,0.0146679847512282
"29859","LG_7",190774416,190775775,0.0408323162254531
"29860","LG_7",190783438,190791121,0.0081003833779628
"29861","LG_7",190793063,190800396,0
"29862","LG_7",190825430,190832391,0.0131460335655305
"29863","LG_7",190858623,190862346,0.0917828641031618
"29864","LG_N",89803118,89810815,0.00498085948428756
"29865","LG_7",190868765,190870726,0.0318288902895809
"29866","LG_7",190872669,190879414,0.0225914053307436
"29867","LG_7",190880244,190891466,0.033711134088679
"29868","LG_7",190894105,190895686,0.0812196291967045
"29869","LG_7",190898419,190906201,0.00976459440233999
"29870","LG_7",190910306,190917767,0.0353501872654543
"29871","LG_7",190937603,190938093,0.118521842348941
"29872","LG_7",190962195,190980970,0.0126081599918765
"29873","LG_7",191007294,191014988,0.0271309225833769
"29874","LG_7",191034110,191047541,0.0181546351497111
"29875","LG_N",89820342,89827818,0.0117004741379202
"29876","LG_7",191060197,191066675,0.0932684414239062
"29877","LG_7",191093937,191104385,0.0224177793833264
"29878","LG_7",191127439,191134098,0.0686621087560898
"29879","LG_7",191159861,191170327,0
"29880","LG_7",191192705,191203256,0.0071728299296181
"29881","LG_7",191232553,191234438,0.0413114683977837
"29882","LG_7",191263294,191270617,0.00604918768954899
"29883","LG_7",191279994,191284482,0
"29884","LG_7",191295846,191310838,0.0111862007199932
"29885","LG_7",191314997,191325361,0.00697276962359668
"29886","LG_N",89838521,89848947,0.00757590251030111
"29887","LG_N",11303246,11310840,0.0338865889377562
"29888","LG_7",191325964,191328317,0.0949422149242002
"29889","LG_7",191384809,191392152,0.015957652556456
"29890","LG_7",191413985,191421671,0
"29891","LG_7",191434841,191441904,0.0251483350595858
"29892","LG_7",191464060,191470471,0.00777718542191913
"29893","LG_7",191481289,191481847,0.0181165166529802
"29894","LG_7",191496384,191500750,0.00346521331293982
"29895","LG_7",191510427,191517731,0.00432055094061817
"29896","LG_7",191521458,191529700,0.008191380004278
"29897","LG_7",191534780,191539509,0.0161517272734512
"29898","LG_N",89863705,89864869,0.0502717365727473
"29899","LG_7",191540660,191552053,0.0124029231130139
"29900","LG_7",191587501,191590218,0.0303071537534075
"29901","LG_7",191601884,191602992,0.0564886359415702
"29902","LG_7",191615729,191622821,0.037549179428501
"29903","LG_7",191626450,191631179,0.027201900773784
"29904","LG_7",191644891,191662365,0.050105671635746
"29905","LG_7",191706888,191712829,0.012161675961162
"29906","LG_7",191729670,191731966,0.123556836832514
"29907","LG_7",191743396,191748226,0.00517468183810792
"29908","LG_7",191764129,191766368,0.0707803330972317
"29909","LG_N",89907213,89908039,0.133213152043331
"29910","LG_7",191773627,191777792,0.0234230538268987
"29911","LG_7",191797118,191797569,0.0404260483145474
"29912","LG_7",191803068,191803501,0.0428126002721262
"29913","LG_7",191812234,191820016,0.0412962105844621
"29914","LG_7",191835175,191844593,0.0414797613063729
"29915","LG_7",191845439,191850052,0.04774430431388
"29916","LG_7",191887261,191894306,0.00504212108933264
"29917","LG_7",191958628,191968842,0.00596286399419852
"29918","LG_7",191976349,191990161,0.00712425584129127
"29919","LG_7",192021394,192029177,0.0209873040694959
"29920","LG_N",89929856,89938740,0.070223227280261
"29921","LG_7",192032047,192042108,0.00278236381974379
"29922","LG_7",192049198,192055960,0.0316922884144827
"29923","LG_7",192067287,192074617,0.00496329710474521
"29924","LG_7",192094484,192096456,0.0185132012590986
"29925","LG_7",192100094,192111296,0.0630388566616458
"29926","LG_7",192170732,192175413,0.0161057825669528
"29927","LG_7",192178598,192185650,0.0301589554888308
"29928","LG_7",192219178,192226374,0.0229166614370766
"29929","LG_7",192233025,192244405,0.0104907138692122
"29930","LG_7",192257578,192259120,0.0988358072270394
"29931","LG_N",89943636,89950570,0.0330722767011097
"29932","LG_7",192266372,192285047,0.0213599226288156
"29933","LG_7",192343479,192351145,0.00712087020089299
"29934","LG_7",192356680,192368172,0.012891598879476
"29935","LG_7",192404438,192415592,0.0272095370365942
"29936","LG_7",192428209,192438592,0.0204259895811275
"29937","LG_7",192458303,192463311,0.0299844348992118
"29938","LG_7",192509923,192524609,0.0240484714782283
"29939","LG_7",192544367,192548936,0.010154562994045
"29940","LG_7",192598123,192606275,0.0137470908549713
"29941","LG_7",192625984,192634504,0.0252673471664017
"29942","LG_N",89964121,89972542,0.0641604121117272
"29943","LG_7",192661473,192663188,0.0268754599263
"29944","LG_7",192674526,192676567,0.0181786572553193
"29945","LG_7",192678859,192686946,0.0495065122495936
"29946","LG_7",192692227,192694369,0.0298292709512777
"29947","LG_7",192696745,192698003,0.0634587924212959
"29948","LG_7",192701357,192701976,0.0570167210722317
"29949","LG_7",192705323,192708560,0.0182450668648549
"29950","LG_7",192709749,192716929,0.0250036653565741
"29951","LG_7",192724596,192731526,0.0353006331434894
"29952","LG_7",192759250,192763817,0.061663260135429
"29953","LG_N",89974045,89979899,0.0318583683774794
"29954","LG_7",192764284,192770344,0.0154340055008868
"29955","LG_7",192784006,192785771,0.121429269616338
"29956","LG_7",192805069,192805488,0.0205852347660485
"29957","LG_7",192809709,192817018,0.00299103583877371
"29958","LG_7",192831027,192836712,0.0249636973758598
"29959","LG_7",192854492,192861750,0.0142487816301619
"29960","LG_7",192933219,192937791,0.049838848414658
"29961","LG_7",192946271,192946936,0.0501844093672027
"29962","LG_7",192948407,192949243,0.0153858293333768
"29963","LG_7",192985267,192991481,0.0251535443860218
"29964","LG_N",89988286,89991654,0.0305340607726847
"29965","LG_7",192998844,193005127,0.0500159702260158
"29966","LG_7",193030848,193041423,0.00201005295833288
"29967","LG_7",193045444,193052790,0.0738747626248416
"29968","LG_7",193064603,193065568,0.0144937684366261
"29969","LG_7",193079434,193087124,0.0139673011426981
"29970","LG_7",193095889,193107879,0.0367078766391694
"29971","LG_7",193128168,193136070,0.0276182750501815
"29972","LG_7",193146967,193153284,0.0552611041965809
"29973","LG_7",193159220,193165450,0.0186948802029644
"29974","LG_7",193206292,193207127,0.0420079973223689
"29975","LG_N",90002125,90008206,0.0116028813326118
"29976","LG_7",193235692,193240840,0.00372621383175955
"29977","LG_7",193268598,193269123,0.0435320076560556
"29978","LG_7",193275840,193276797,0.0453060277567902
"29979","LG_7",193283349,193292469,0.0673300764765162
"29980","LG_7",193302549,193313623,0.0319892214522792
"29981","LG_7",193341485,193359830,0.035831695143083
"29982","LG_7",193413355,193420450,0.00099502520400501
"29983","LG_7",193438084,193448678,0.0172781946003671
"29984","LG_7",193462525,193473547,0.0140778390562912
"29985","LG_7",193482746,193489632,0.0956737875308659
"29986","LG_N",90015376,90028285,0
"29987","LG_7",193529381,193547257,0.00278503420300958
"29988","LG_7",193552569,193567181,0.00203666269381789
"29989","LG_7",193568896,193583052,0.0448218895741518
"29990","LG_7",193598593,193609584,0.0070933084778083
"29991","LG_7",193610939,193618615,0.00100603655671011
"29992","LG_7",193631398,193638617,0.0391025336183807
"29993","LG_7",193652520,193658779,0.0438676613773307
"29994","LG_7",193671595,193678817,0.042308371473784
"29995","LG_7",193727526,193736256,0.0515611557175193
"29996","LG_7",193746815,193748957,0.0323978420062321
"29997","LG_N",90031712,90034312,0.0181009370599272
"29998","LG_N",11311726,11313474,0.0889942766592948
"29999","LG_N",791137,797252,0.0128752913651474
"30000","LG_7",193770052,193780965,0.00133466864553798
"30001","LG_7",193802942,193810196,0.00197897474992735
"30002","LG_7",193832765,193838181,0.00675685958336141
"30003","LG_7",193839821,193856153,0.0477770807321656
"30004","LG_7",193866433,193878759,0.0643017469698017
"30005","LG_7",193883374,193883955,0.0446091934626492
"30006","LG_7",193887079,193891350,0.0109029640437741
"30007","LG_7",193909335,193916635,0.00611079701443077
"30008","LG_7",193918521,193925739,0.00883312963563895
"30009","LG_7",193970862,193978541,0.00300978816766851
"30010","LG_N",90043823,90052599,0.0195933427868361
"30011","LG_7",193980135,193991049,0.0164778305762749
"30012","LG_7",194006627,194014888,0.0884745143316634
"30013","LG_7",194018612,194023732,0.0681360594710654
"30014","LG_7",194029541,194034719,0.00608600330073184
"30015","LG_7",194037477,194044232,0.00148148256532853
"30016","LG_7",194050680,194055188,0.0130125507196607
"30017","LG_7",194059717,194064470,0.0276276047069181
"30018","LG_7",194064792,194065618,0.0202233953315196
"30019","LG_7",194067857,194075600,0.0299443126947524
"30020","LG_7",194093762,194096903,0.0346677916001583
"30021","LG_N",90061145,90076549,0.0382002013008691
"30022","LG_7",194104206,194109450,0.0301770799440184
"30023","LG_7",194149869,194152880,0.0344257360201268
"30024","LG_7",194160137,194165369,0.0355934778904045
"30025","LG_7",194176305,194181084,0.0473422579723133
"30026","LG_7",194191853,194199189,0.0089710137342638
"30027","LG_7",194207231,194214807,0.0504565486963236
"30028","LG_7",194215986,194226939,0.0247086176417714
"30029","LG_7",194313032,194313820,0.0661956799770116
"30030","LG_7",194314859,194315510,0.0740955692496411
"30031","LG_7",194329592,194340621,0.00464140768407142
"30032","LG_N",90105781,90113397,0.0409726049938938
"30033","LG_7",194344436,194354764,0.0117103411360416
"30034","LG_7",194361206,194362949,0.0377583034408228
"30035","LG_7",194376645,194383935,0.0281827785246795
"30036","LG_7",194418699,194423015,0.034216388053997
"30037","LG_7",194434915,194441618,0.015095145247925
"30038","LG_7",194456594,194467732,0.0194594256532436
"30039","LG_7",194468265,194473059,0.0292720079293014
"30040","LG_7",194493403,194500672,0.0287005860051198
"30041","LG_7",194501295,194506422,0.0441306408476019
"30042","LG_7",194532997,194539839,0.0174491473183426
"30043","LG_N",90118553,90126300,0.015997102477174
"30044","LG_7",194550690,194559354,0.056968711305915
"30045","LG_7",194591510,194600423,0.0250283931361317
"30046","LG_7",194602367,194609975,0
"30047","LG_7",194616768,194622779,0.0421119877711031
"30048","LG_7",194626179,194631652,0.00141043817082067
"30049","LG_7",194649039,194656388,0.00811779944544419
"30050","LG_7",194666507,194673660,0.00918151245355085
"30051","LG_7",194696313,194702049,0.0587963233399865
"30052","LG_7",194706019,194709913,0.00612020559622759
"30053","LG_7",194735468,194740749,0.0161549031897168
"30054","LG_N",90126572,90129767,0.0123746517420426
"30055","LG_7",194745803,194750306,0.0560070635744639
"30056","LG_7",194750882,194757827,0.0140190997591145
"30057","LG_7",194766547,194774259,0.00899414285419704
"30058","LG_7",194797662,194804796,0.02396567423741
"30059","LG_7",194810689,194814307,0.0373672593761237
"30060","LG_7",194818627,194824923,0.00787379533011309
"30061","LG_7",194863939,194871068,0.0316499817015286
"30062","LG_7",194879113,194886318,0.0178346370795291
"30063","LG_7",194904939,194908058,0.00235156143182995
"30064","LG_7",194909127,194916299,0.0221061772740782
"30065","LG_N",90134405,90143335,0.0103147629699806
"30066","LG_7",194920050,194929450,0.0262460474824472
"30067","LG_7",194930184,194937817,0.032062945923201
"30068","LG_7",194941379,194948532,0.00587737216022903
"30069","LG_7",194957782,194963860,0.0318569717775992
"30070","LG_7",195003015,195010520,0.039382719062528
"30071","LG_7",195025496,195032594,0.00796299830666782
"30072","LG_7",195082504,195088996,0.00561803663346292
"30073","LG_7",195091029,195101594,0.0326286053102487
"30074","LG_7",195106374,195115638,0.0935966105236134
"30075","LG_7",195116356,195128076,0.00586354271243293
"30076","LG_N",90176320,90187387,0.00463366913212643
"30077","LG_7",195152266,195160928,0.0473734795456353
"30078","LG_7",195170594,195177923,0.0061232697815621
"30079","LG_7",195191299,195199948,0.0435589532379999
"30080","LG_7",195261593,195262025,0.0524548395443991
"30081","LG_7",195262988,195265027,0.0246249188870439
"30082","LG_7",195278213,195280026,0.0300477076727887
"30083","LG_7",195288387,195292430,0.0409018062691495
"30084","LG_7",195314381,195316294,0.0446785733730364
"30085","LG_7",195341322,195347646,0.0440520998027489
"30086","LG_7",195352724,195363074,0.0216361305529542
"30087","LG_N",90209273,90216693,0.0262712587453875
"30088","LG_7",195394210,195398523,0.0197780332800479
"30089","LG_7",195400698,195404694,0.0471429059692443
"30090","LG_7",195425317,195430453,0.00149967253091802
"30091","LG_7",195445273,195452950,0.00606143833152478
"30092","LG_7",195463232,195464069,0.069876472104597
"30093","LG_7",195474422,195475859,0.0451325945383188
"30094","LG_7",195494046,195496096,0.0196501248061348
"30095","LG_7",195528799,195529649,0.0381113722163657
"30096","LG_7",195545327,195546004,0.104612658511981
"30097","LG_7",195560211,195580766,0.00437868451514736
"30098","LG_N",90235562,90242626,0.0114011404316527
"30099","LG_7",195651379,195651801,0.123156420746484
"30100","LG_7",195661073,195662332,0.10320685751753
"30101","LG_7",195677462,195682341,0.0266780854979056
"30102","LG_7",195685125,195692808,0.00408477055059882
"30103","LG_7",195728553,195729131,0.0156065405835049
"30104","LG_7",195736904,195738711,0.0191406676922962
"30105","LG_7",195739329,195744793,0.034115886086337
"30106","LG_7",195752231,195757696,0.00284091673371547
"30107","LG_7",195758655,195760341,0.00869587135593461
"30108","LG_7",195763254,195767737,0.00102537840026196
"30109","LG_N",90245443,90259218,0.0434995791102285
"30110","LG_N",11324914,11329679,0.0165072435171629
"30111","LG_7",195782904,195784864,0.0615744939445982
"30112","LG_7",195791344,195798563,0.0333774503883656
"30113","LG_7",195799986,195807671,0.00600679515270494
"30114","LG_7",195813241,195821644,0.0308296893613216
"30115","LG_7",195823568,195834262,0.0238965214309683
"30116","LG_7",195843888,195850814,0.00908213321372033
"30117","LG_7",195868503,195869295,0.0443109388448566
"30118","LG_7",195910355,195917654,0.00100578352936441
"30119","LG_7",195918645,195929391,0.00950138841832794
"30120","LG_7",195941244,195943479,0.0865852519322518
"30121","LG_N",90302350,90313449,0.010655321684829
"30122","LG_7",195966973,195968612,0.0905684489994688
"30123","LG_7",195985806,195988051,0.0778175319093716
"30124","LG_7",196001617,196003882,0.0440837757071892
"30125","LG_7",196020891,196026330,0.038391561778157
"30126","LG_7",196038616,196044918,0.0054846429980249
"30127","LG_7",196057600,196061840,0.00074501780619497
"30128","LG_7",196070411,196077786,0.0118647512634587
"30129","LG_7",196133920,196140887,0.0216938224783351
"30130","LG_7",196157582,196163590,0.0312544031768482
"30131","LG_7",196170131,196175739,0.020913271457772
"30132","LG_N",90321084,90327583,0.0651373313411194
"30133","LG_7",196177599,196182833,0.0236143766671915
"30134","LG_7",196219982,196230112,0.0151273491046413
"30135","LG_7",196242226,196252573,0.0185748952846743
"30136","LG_7",196273350,196281316,0.0226259533457469
"30137","LG_7",196301991,196305517,0.0215056610124761
"30138","LG_7",196307013,196317015,0.0105019218825404
"30139","LG_7",196356907,196363904,0.0241696408218031
"30140","LG_7",196390053,196391069,0.0747198173478193
"30141","LG_7",196451849,196468577,0.034497411044307
"30142","LG_7",196471389,196478589,0.0040040254016714
"30143","LG_N",90362269,90373235,0.0105646036409552
"30144","LG_7",196481770,196486582,0.00917456933409827
"30145","LG_7",196492552,196500092,0.00440621920451082
"30146","LG_7",196507338,196513737,0.0285274101075745
"30147","LG_7",196514994,196522696,0.0141258245520554
"30148","LG_7",196530212,196531849,0.0117395836591771
"30149","LG_7",196567771,196573152,0.102183523564989
"30150","LG_7",196592637,196603684,0.00349753259529439
"30151","LG_7",196608555,196609045,0.0549371581329183
"30152","LG_7",196636914,196646068,0.0525637693780989
"30153","LG_7",196651913,196661770,0.016343523624319
"30154","LG_N",90380516,90387890,0.0239468325627368
"30155","LG_7",196662784,196677215,0.0207573553337473
"30156","LG_7",196705735,196713024,0.0343935133457572
"30157","LG_7",196742317,196762153,0.0237232577996419
"30158","LG_7",196764379,196766475,0.0685917670875884
"30159","LG_7",196771434,196776475,0.0119337407033217
"30160","LG_7",196812984,196813500,0.0459687626055677
"30161","LG_7",196826910,196827552,0.0507737307051229
"30162","LG_7",196831180,196831889,0.0550841472853379
"30163","LG_7",196835395,196843131,0.0297981385264437
"30164","LG_7",196866445,196877490,0.00465220413476726
"30165","LG_N",90424847,90435855,0.00591299573934575
"30166","LG_7",196884805,196892848,0.0772921448569464
"30167","LG_7",196902343,196911291,0.0467355883063777
"30168","LG_7",196935894,196940531,0.0148707836799906
"30169","LG_7",196964322,196968722,0.0451263910998396
"30170","LG_7",196971409,196977504,0.0588274559277946
"30171","LG_7",196998330,197005968,0.00301811272479413
"30172","LG_7",197034825,197045225,0.0186302530211257
"30173","LG_7",197045866,197053131,0.0403720917023044
"30174","LG_7",197067634,197072789,0.0240420103017821
"30175","LG_7",197086012,197090685,0.0114510476578839
"30176","LG_N",90450468,90451428,0.0815663565292728
"30177","LG_7",197135274,197142907,0.0627482954565274
"30178","LG_7",197154686,197165826,0.0727595816257144
"30179","LG_7",197166243,197172974,0.0334986588087664
"30180","LG_7",197196226,197206178,0.0290446168480811
"30181","LG_7",197218531,197228642,0.0296484540097117
"30182","LG_7",197233250,197235492,0
"30183","LG_7",197273890,197280851,0.0265665243076421
"30184","LG_7",197298040,197308518,0.0700804951865215
"30185","LG_7",197316510,197316928,0.0924244803179612
"30186","LG_7",197327302,197331753,0.0737486256066273
"30187","LG_N",90463666,90474733,0.0537572594218809
"30188","LG_7",197332273,197339811,0.0255076730563683
"30189","LG_7",197347559,197349151,0.0278739824328583
"30190","LG_7",197360018,197371036,0.00705992436641091
"30191","LG_7",197379369,197388437,0.0268987245952875
"30192","LG_7",197415068,197428922,0.0266848404006154
"30193","LG_7",197483252,197489686,0.0504539824134555
"30194","LG_7",197507135,197507905,0.0647087266463582
"30195","LG_7",197521886,197531751,0.0242690087096188
"30196","LG_7",197538798,197543032,0.00616019890304166
"30197","LG_7",197549765,197557099,0.00299476545327659
"30198","LG_N",90476067,90480792,0.00735274342742897
"30199","LG_7",197601704,197613143,0.0403904746460787
"30200","LG_7",197640734,197651640,0.016834595073262
"30201","LG_7",197654170,197666203,0.00349753259529439
"30202","LG_7",197695864,197699925,0
"30203","LG_7",197727476,197735185,0.014091021039498
"30204","LG_7",197768556,197769127,0.00653604078367638
"30205","LG_7",197783110,197790626,0.0243755067038312
"30206","LG_7",197805261,197811555,0.0217406526549392
"30207","LG_7",197832062,197839411,0.0161441263150464
"30208","LG_7",197850689,197866663,0.024148888152912
"30209","LG_N",90482499,90489179,0.00828087069645324
"30210","LG_7",197875620,197877901,0.0527192649152486
"30211","LG_7",197879684,197888071,0.045183221592012
"30212","LG_7",197895092,197902784,0
"30213","LG_7",197907117,197907901,0.0983122732723301
"30214","LG_7",197983750,197990375,0.00950370915419886
"30215","LG_7",198013588,198021351,0.0302793472987428
"30216","LG_7",198032467,198037475,0.00074404775635097
"30217","LG_7",198075356,198085560,0.0103349934294453
"30218","LG_7",198100713,198108298,0.00301508451329559
"30219","LG_7",198109877,198115799,0.0821363103569428
"30220","LG_N",90491350,90492302,0.0754550917061643
"30221","LG_N",11445210,11457912,0.0106292828332859
"30222","LG_7",198119095,198125338,0.00443788277106641
"30223","LG_7",198151376,198152206,0.0462944343135431
"30224","LG_7",198168804,198175954,0.0540443486348479
"30225","LG_7",198188669,198191096,0.0174611663543683
"30226","LG_7",198200584,198211613,0.0305350185738275
"30227","LG_7",198213433,198214144,0.0509335522198668
"30228","LG_7",198218586,198219105,0.092118850408856
"30229","LG_7",198224455,198225831,0.038487210188622
"30230","LG_7",198237571,198238284,0.0368467515529671
"30231","LG_7",198242005,198242948,0.103135644782545
"30232","LG_N",90503380,90510611,0.0455326948193917
"30233","LG_7",198249049,198250388,0.0659803933091197
"30234","LG_7",198268373,198271015,0.0334459347129291
"30235","LG_7",198347726,198368353,0.0532015349313214
"30236","LG_7",198386255,198386677,0.0687201758065974
"30237","LG_7",198388739,198398889,0.0582622925503815
"30238","LG_7",198401161,198408822,0.00100502546401211
"30239","LG_7",198418097,198418620,0.109792670841121
"30240","LG_7",198418871,198420966,0.103526859656548
"30241","LG_7",198477378,198484527,0.0397381794545286
"30242","LG_7",198497561,198506060,0.0740041667415133
"30243","LG_N",90517778,90522301,0.00618560207251276
"30244","LG_7",198545175,198557454,0.0110891411414857
"30245","LG_7",198601255,198616164,0.0583411111708815
"30246","LG_7",198622071,198632753,0.0461623785222252
"30247","LG_7",198650026,198655055,0.0475435369400767
"30248","LG_7",198671934,198679175,0.0527238151804074
"30249","LG_7",198699200,198706819,0.0111829445302491
"30250","LG_7",198714184,198716495,0.0345918482138021
"30251","LG_7",198719089,198723975,0.0163239535441426
"30252","LG_7",198727343,198735886,0.0491133944033464
"30253","LG_7",198736864,198743153,0.0461023848048781
"30254","LG_N",90524131,90542532,0.0236444116215796
"30255","LG_7",198779547,198785154,0.0140450727301234
"30256","LG_7",198790284,198801152,0.0225608194518511
"30257","LG_7",198853419,198864047,0.0767291794705332
"30258","LG_7",198870856,198881896,0.00952963181209019
"30259","LG_7",198896319,198900799,0.00308087975352307
"30260","LG_7",198916735,198919950,0.0753358475804175
"30261","LG_7",198929485,198930091,0.0682602485135717
"30262","LG_7",198964510,198971253,0.0280497751817769
"30263","LG_7",198981021,198989173,0.0342994917358202
"30264","LG_7",198993867,198995782,0.0655518063303037
"30265","LG_N",90556197,90567219,0.0129982364477004
"30266","LG_7",199007494,199009897,0.0672223249111881
"30267","LG_7",199022788,199027246,0.0165862958706976
"30268","LG_7",199045693,199056793,0.0125532146740777
"30269","LG_7",199071934,199075867,0.0535977120591857
"30270","LG_7",199106099,199109662,0
"30271","LG_7",199179033,199189937,0.0235564293413988
"30272","LG_7",199192629,199210744,0.00897620185710514
"30273","LG_7",199270935,199276840,0.0291560738601197
"30274","LG_7",199304075,199312630,0.00074404775635097
"30275","LG_7",199312638,199325868,0.025501946231094
"30276","LG_N",90583837,90595166,0.0351256763354569
"30277","LG_7",199328442,199335754,0.0373815726533789
"30278","LG_7",199345542,199352931,0.0137696850014423
"30279","LG_7",199366526,199367202,0.11477798564475
"30280","LG_7",199369116,199380611,0.00302286516623966
"30281","LG_7",199409854,199436262,0.00015484070862749
"30282","LG_7",199468487,199475709,0.00179452825969561
"30283","LG_7",199478858,199489695,0.00231884395930679
"30284","LG_7",199491486,199499224,0.0329278168235027
"30285","LG_7",199544098,199544605,0.0407984978022142
"30286","LG_7",199550555,199554408,0.0400705668629551
"30287","LG_N",90609849,90614302,0.0446439123108281
"30288","LG_7",199571639,199579334,0.0409761119799949
"30289","LG_7",199581561,199587835,0.0163998081530771
"30290","LG_7",199598501,199607853,0.0795991681807027
"30291","LG_7",199655645,199660120,0.0124228091446967
"30292","LG_7",199678516,199678989,0.0989933058382904
"30293","LG_7",199704018,199708771,0.00580556834094278
"30294","LG_7",199709243,199709620,0.0704400357142513
"30295","LG_7",199728145,199737399,0.0456018272639308
"30296","LG_7",199742995,199748011,0.0372739680358308
"30297","LG_7",199756526,199776065,0.0166809466199425
"30298","LG_N",90621103,90632152,0.00344927662930643
"30299","LG_7",199782488,199793319,0.0242872578465366
"30300","LG_7",199797887,199805580,0.00199079395087701
"30301","LG_7",199822354,199837849,0.0259812693621402
"30302","LG_7",199884921,199890366,0.0143891869501428
"30303","LG_7",199896707,199905811,0.0858765623498184
"30304","LG_7",199912738,199918300,0.00100502546401211
"30305","LG_7",199921907,199932918,0.00348432682437946
"30306","LG_7",199934722,199936451,0.0541685904227955
"30307","LG_7",199938651,199939185,0.0371093964090786
"30308","LG_7",199954389,199961706,0.0135175093618483
"30309","LG_N",90661467,90664281,0.00702087967246399
"30310","LG_7",199975717,199982850,0.0209660421340316
"30311","LG_7",199992121,199999544,0.0630312473151905
"30312","LG_7",200009270,200014288,0.0112999159586205
"30313","LG_7",200033791,200041065,0.0499294631420039
"30314","LG_7",200041871,200049514,0.0319473878618176
"30315","LG_7",200067624,200074026,0.0112718590796579
"30316","LG_7",200091771,200092591,0.0864834677109516
"30317","LG_7",200099494,200104641,0.00297993613168297
"30318","LG_7",200111558,200118883,0.00604846085441428
"30319","LG_7",200121756,200122328,0.0158539758215194
"30320","LG_N",90666122,90677137,0.00589348887603249
"30321","LG_7",200154284,200159442,0.0082379819748471
"30322","LG_7",200239390,200242639,0.140714683310747
"30323","LG_7",200260466,200265135,0.0503283328383089
"30324","LG_7",200272233,200273338,0.0868330384051437
"30325","LG_7",200330864,200335964,0.00153536191656739
"30326","LG_7",200338146,200338689,0.12364497508436
"30327","LG_7",200347366,200352012,0.00987061700332324
"30328","LG_7",200361774,200368348,0.0299386128341926
"30329","LG_7",200409546,200417907,0.0380923298578966
"30330","LG_7",200422928,200430227,0.00101522877519097
"30331","LG_N",90691878,90702052,0.0355491651000757
"30332","LG_N",11522704,11529908,0.0696390877243359
"30333","LG_7",200444976,200445970,0.0531822872081237
"30334","LG_7",200456886,200461996,0.0378847972409365
"30335","LG_7",200462695,200471285,0.0127935543559291
"30336","LG_7",200479416,200482987,0.0671388011399936
"30337","LG_7",200501595,200508888,0.0100491646956486
"30338","LG_7",200518421,200525707,0.051590857626478
"30339","LG_7",200545199,200556199,0.00348029247381197
"30340","LG_7",200558193,200565463,0.0900547741146657
"30341","LG_7",200571858,200573610,0.0318166377704077
"30342","LG_7",200581307,200586193,0.0159721074944657
"30343","LG_N",90704141,90714736,0.029169046826032
"30344","LG_7",200602695,200610458,0.00765006258003759
"30345","LG_7",200617261,200629454,0.00561013948682472
"30346","LG_7",200664518,200668175,0
"30347","LG_7",200741747,200748674,0.0305438459899191
"30348","LG_7",200780303,200785075,0.0495793675063965
"30349","LG_7",200785152,200790831,0.00320257095556522
"30350","LG_7",200798245,200804057,0.0177884851319644
"30351","LG_7",200818721,200828188,0.00553779570569394
"30352","LG_7",200830864,200839879,0.00572185985954368
"30353","LG_7",200871905,200878221,0.0600684580385539
"30354","LG_N",90729283,90740063,0.0348356242067616
"30355","LG_7",200884924,200891434,0
"30356","LG_7",200909841,200910433,0.0585996283240466
